ax,ay,az,qx,qy,qz,qw,ts
-0.004446,0.007171,0.006463,-0.084190,0.709441,-0.688895,-0.122594,484068601.120076
-0.004733,0.002007,0.008537,-0.084212,0.709541,-0.688780,-0.122646,484068601.134705
-0.001630,0.002154,0.003736,-0.084158,0.709572,-0.688748,-0.122679,484068601.150722
-0.001915,0.004917,0.002544,-0.084106,0.709585,-0.688733,-0.122733,484068601.151324
0.003620,0.006940,0.001231,-0.083998,0.709582,-0.688752,-0.122715,484068601.166046
0.007465,0.008785,0.001773,-0.083918,0.709588,-0.688761,-0.122683,484068601.182021
0.003259,0.007361,0.001847,-0.083866,0.709633,-0.688735,-0.122604,484068601.182395
0.004509,0.006244,0.000829,-0.083810,0.709665,-0.688727,-0.122501,484068601.197679
0.004774,0.009144,-0.006930,-0.083745,0.709643,-0.688771,-0.122428,484068601.213811
0.005095,0.004850,-0.003216,-0.083670,0.709601,-0.688837,-0.122349,484068601.214321
0.003318,0.005858,-0.004195,-0.083635,0.709525,-0.688923,-0.122327,484068601.229306
0.006374,0.004679,-0.001835,-0.083556,0.709467,-0.689017,-0.122191,484068601.244809
0.000411,0.002262,0.001721,-0.083513,0.709455,-0.689061,-0.122039,484068601.245359
-0.003580,0.002040,-0.000451,-0.083506,0.709447,-0.689091,-0.121919,484068601.260610
-0.004685,0.003520,-0.001196,-0.083533,0.709459,-0.689101,-0.121778,484068601.276432
-0.008822,0.006616,-0.000965,-0.083590,0.709446,-0.689117,-0.121721,484068601.276847
-0.005720,0.003510,-0.003223,-0.083638,0.709403,-0.689173,-0.121625,484068601.292048
-0.008854,0.007860,-0.001322,-0.083721,0.709390,-0.689183,-0.121583,484068601.307785
-0.004189,0.000518,-0.004330,-0.083750,0.709361,-0.689215,-0.121555,484068601.308160
-0.002983,-0.004274,0.001711,-0.083740,0.709325,-0.689258,-0.121533,484068601.323791
-0.002090,0.000664,-0.003127,-0.083747,0.709276,-0.689309,-0.121523,484068601.339231
0.000692,-0.000433,-0.004607,-0.083786,0.709217,-0.689381,-0.121426,484068601.339606
0.004512,0.006136,-0.008118,-0.083845,0.709130,-0.689494,-0.121256,484068601.354898
0.008424,0.010192,-0.007575,-0.083829,0.709048,-0.689614,-0.121060,484068601.371050
0.016780,0.011711,-0.012555,-0.083697,0.708926,-0.689822,-0.120685,484068601.371605
0.017718,0.011773,-0.012829,-0.083723,0.708858,-0.689955,-0.120306,484068601.386828
0.018206,0.010857,-0.009713,-0.083811,0.708836,-0.690039,-0.119891,484068601.402159
0.011334,0.008643,-0.011144,-0.083976,0.708794,-0.690148,-0.119398,484068601.402532
0.004572,0.005694,-0.017733,-0.084255,0.708716,-0.690291,-0.118830,484068601.417784
0.009411,0.008412,-0.022264,-0.084639,0.708611,-0.690465,-0.118174,484068601.433748
0.007988,0.006590,-0.008498,-0.085057,0.708560,-0.690588,-0.117456,484068601.434105
0.007546,0.008471,-0.005614,-0.085450,0.708507,-0.690707,-0.116788,484068601.449762
0.004761,0.008156,-0.005078,-0.085835,0.708428,-0.690851,-0.116133,484068601.465027
0.005704,0.002042,-0.006879,-0.086226,0.708343,-0.690994,-0.115509,484068601.465518
0.001383,0.003294,-0.011696,-0.086657,0.708208,-0.691184,-0.114881,484068601.480785
0.002723,0.002409,-0.002789,-0.087113,0.708045,-0.691401,-0.114229,484068601.496626
0.004023,0.004264,0.001056,-0.087594,0.707981,-0.691523,-0.113519,484068601.497001
0.006139,0.001635,0.003377,-0.088098,0.707945,-0.691610,-0.112825,484068601.512308
0.001382,-0.000309,0.006250,-0.088635,0.707930,-0.691670,-0.112125,484068601.527978
0.003599,-0.002666,0.010819,-0.089159,0.707948,-0.691689,-0.111471,484068601.528344
-0.006783,0.003348,0.015036,-0.089666,0.707952,-0.691701,-0.110969,484068601.543817
-0.005590,0.010257,0.011953,-0.090039,0.708013,-0.691664,-0.110505,484068601.559694
0.000034,0.006801,0.003103,-0.090368,0.708079,-0.691629,-0.110033,484068601.560764
-0.005510,0.000429,-0.002044,-0.090696,0.708146,-0.691587,-0.109596,484068601.575233
-0.003250,0.002071,-0.005067,-0.091057,0.708165,-0.691591,-0.109144,484068601.591356
-0.004846,0.005318,-0.007930,-0.091487,0.708113,-0.691667,-0.108640,484068601.591743
0.000880,0.009110,-0.001921,-0.091978,0.708061,-0.691745,-0.108064,484068601.606631
0.007928,0.009335,0.011667,-0.092347,0.708113,-0.691732,-0.107492,484068601.622634
0.005070,0.012590,0.012174,-0.092726,0.708132,-0.691737,-0.107008,484068601.623049
0.006759,0.012471,0.005779,-0.093052,0.708165,-0.691738,-0.106497,484068601.638460
-0.003427,0.008994,-0.007047,-0.093502,0.708136,-0.691781,-0.106019,484068601.653910
-0.000268,0.008099,-0.007338,-0.093975,0.708111,-0.691835,-0.105413,484068601.654275
-0.002056,0.009638,-0.003097,-0.094446,0.708060,-0.691900,-0.104906,484068601.669694
0.004464,0.017110,0.006289,-0.094760,0.708017,-0.691971,-0.104439,484068601.685580
-0.000910,0.014472,0.018004,-0.094988,0.708031,-0.691972,-0.104136,484068601.685948
-0.001355,0.003994,0.014184,-0.095196,0.708070,-0.691951,-0.103820,484068601.701375
-0.005306,-0.003409,0.004433,-0.095465,0.708093,-0.691938,-0.103503,484068601.716704
-0.009620,-0.001054,0.003468,-0.095830,0.708110,-0.691923,-0.103148,484068601.717238
-0.009704,0.001545,0.012146,-0.096258,0.708188,-0.691819,-0.102910,484068601.732631
-0.001138,0.004570,0.018504,-0.096483,0.708224,-0.691778,-0.102728,484068601.748243
-0.002580,0.006086,0.015507,-0.096591,0.708249,-0.691752,-0.102628,484068601.748609
0.002813,0.000737,0.006701,-0.096727,0.708247,-0.691753,-0.102510,484068601.764026
0.000670,0.003540,0.002727,-0.096941,0.708268,-0.691729,-0.102319,484068601.779714
0.000781,0.006775,0.000820,-0.097164,0.708329,-0.691675,-0.102048,484068601.780118
-0.003066,0.005608,-0.000686,-0.097373,0.708396,-0.691613,-0.101810,484068601.795530
-0.002678,0.008587,-0.000853,-0.097545,0.708436,-0.691578,-0.101602,484068601.811989
-0.001714,0.006047,0.002221,-0.097656,0.708430,-0.691588,-0.101474,484068601.812359
-0.002251,0.005055,0.003917,-0.097735,0.708407,-0.691616,-0.101361,484068601.826927
-0.000871,0.004997,0.005702,-0.097822,0.708444,-0.691585,-0.101237,484068601.842665
-0.001707,0.005491,0.004240,-0.097880,0.708521,-0.691516,-0.101107,484068601.843023
-0.009518,0.008464,-0.007123,-0.098006,0.708550,-0.691483,-0.101006,484068601.858459
-0.013876,0.005369,-0.006989,-0.098119,0.708547,-0.691475,-0.100977,484068601.874460
-0.008524,0.004021,-0.005766,-0.098079,0.708476,-0.691537,-0.101090,484068601.875057
-0.004063,0.002686,-0.000178,-0.098002,0.708372,-0.691626,-0.101280,484068601.890037
-0.007305,0.003076,0.004937,-0.097928,0.708333,-0.691651,-0.101456,484068601.905567
-0.006927,0.001114,0.007882,-0.097940,0.708299,-0.691672,-0.101542,484068601.905928
-0.003213,0.008977,0.008775,-0.098000,0.708336,-0.691633,-0.101487,484068601.921072
-0.004849,0.005284,0.007810,-0.098048,0.708406,-0.691563,-0.101427,484068601.937077
-0.005512,0.007574,0.002769,-0.098038,0.708421,-0.691543,-0.101475,484068601.937494
-0.008245,0.004168,-0.002758,-0.097944,0.708354,-0.691604,-0.101611,484068601.953674
-0.005910,0.011091,-0.000506,-0.097755,0.708280,-0.691674,-0.101839,484068601.968539
-0.004634,0.005088,0.007917,-0.097520,0.708269,-0.691680,-0.102097,484068601.969038
-0.001764,0.006020,0.006273,-0.097273,0.708307,-0.691640,-0.102340,484068601.984171
-0.002631,0.000314,0.003606,-0.097085,0.708343,-0.691602,-0.102525,484068602.000213
-0.006864,0.001448,0.011906,-0.096947,0.708443,-0.691489,-0.102732,484068602.000710
-0.007509,0.001254,0.012373,-0.096767,0.708550,-0.691367,-0.102981,484068602.015794
-0.010923,0.002900,0.013177,-0.096575,0.708702,-0.691192,-0.103292,484068602.031290
-0.013912,0.000846,0.010449,-0.096417,0.708835,-0.691021,-0.103666,484068602.031716
-0.017433,-0.004657,0.007016,-0.096305,0.708942,-0.690866,-0.104074,484068602.047572
-0.019718,0.000019,-0.000825,-0.096189,0.709032,-0.690732,-0.104452,484068602.062042
-0.018472,0.005353,0.000417,-0.096079,0.709126,-0.690594,-0.104830,484068602.062785
-0.015312,0.008618,-0.004624,-0.095919,0.709181,-0.690497,-0.105239,484068602.078722
-0.003158,0.010864,-0.007135,-0.095612,0.709145,-0.690505,-0.105710,484068602.094710
0.001751,0.005247,-0.006510,-0.095203,0.709157,-0.690481,-0.106149,484068602.094941
0.001980,0.006750,-0.007174,-0.094717,0.709118,-0.690516,-0.106624,484068602.109976
-0.002341,0.007336,-0.004258,-0.094198,0.709073,-0.690554,-0.107129,484068602.125787
-0.007510,0.004498,0.000634,-0.093714,0.709070,-0.690543,-0.107648,484068602.126277
-0.008603,0.002821,0.008727,-0.093252,0.709118,-0.690473,-0.108179,484068602.141582
-0.009943,0.004873,0.002534,-0.092798,0.709176,-0.690396,-0.108678,484068602.157398
-0.008083,0.000135,0.003622,-0.092372,0.709268,-0.690280,-0.109178,484068602.157805
-0.008975,0.003929,-0.004477,-0.091942,0.709323,-0.690205,-0.109658,484068602.173358
-0.009748,0.000995,-0.003014,-0.091522,0.709367,-0.690134,-0.110169,484068602.188744
-0.014105,0.001173,-0.003061,-0.091078,0.709425,-0.690042,-0.110739,484068602.189260
-0.014813,-0.000496,-0.002818,-0.090566,0.709474,-0.689956,-0.111375,484068602.204581
-0.010610,-0.000493,-0.006340,-0.090120,0.709449,-0.689924,-0.112090,484068602.220353
-0.008791,0.000755,-0.008784,-0.089613,0.709461,-0.689880,-0.112697,484068602.220833
-0.002369,0.005341,-0.009463,-0.089109,0.709457,-0.689863,-0.113221,484068602.236235
-0.006584,0.010733,-0.013401,-0.088668,0.709459,-0.689831,-0.113747,484068602.252095
-0.006388,0.007779,-0.006440,-0.088237,0.709490,-0.689764,-0.114297,484068602.252509
-0.003033,0.007952,-0.006966,-0.087729,0.709502,-0.689731,-0.114813,484068602.267605
-0.008179,0.004430,-0.002994,-0.087317,0.709471,-0.689714,-0.115423,484068602.283202
-0.012020,0.005864,0.001548,-0.086872,0.709425,-0.689710,-0.116060,484068602.283661
-0.009123,0.002122,0.002748,-0.086379,0.709401,-0.689689,-0.116694,484068602.298871
-0.003511,0.004491,-0.000285,-0.085936,0.709368,-0.689689,-0.117225,484068602.314751
-0.006504,0.008375,-0.001231,-0.085584,0.709405,-0.689614,-0.117698,484068602.315380
-0.008573,0.006280,-0.004729,-0.085279,0.709405,-0.689570,-0.118175,484068602.330268
-0.003555,0.007639,-0.001527,-0.084887,0.709431,-0.689518,-0.118600,484068602.346007
-0.002385,0.001922,0.000070,-0.084437,0.709428,-0.689485,-0.119135,484068602.346367
-0.001407,0.004173,0.006512,-0.083828,0.709413,-0.689460,-0.119798,484068602.361729
-0.003890,0.004264,0.003744,-0.083209,0.709359,-0.689468,-0.120497,484068602.377670
-0.006576,0.004126,0.002977,-0.082692,0.709346,-0.689434,-0.121124,484068602.378084
-0.002535,0.009780,0.004639,-0.082263,0.709417,-0.689329,-0.121593,484068602.393273
-0.002864,0.006838,0.002777,-0.081943,0.709519,-0.689196,-0.121971,484068602.409428
0.000599,0.006529,0.003474,-0.081643,0.709652,-0.689029,-0.122343,484068602.409851
0.003292,0.000558,-0.001926,-0.081305,0.709749,-0.688888,-0.122795,484068602.424656
0.005385,0.003728,-0.006657,-0.080837,0.709814,-0.688797,-0.123239,484068602.440506
0.006062,0.004949,-0.010526,-0.080302,0.709813,-0.688772,-0.123734,484068602.440939
0.010459,0.010466,-0.010404,-0.079672,0.709696,-0.688891,-0.124149,484068602.456528
0.007964,0.010981,-0.007784,-0.079151,0.709664,-0.688904,-0.124589,484068602.471815
0.005141,0.007054,-0.004227,-0.078714,0.709616,-0.688926,-0.125019,484068602.472187
0.003891,0.008334,0.000388,-0.078301,0.709632,-0.688883,-0.125423,484068602.487584
0.007964,0.006970,0.003326,-0.077891,0.709658,-0.688832,-0.125810,484068602.503423
0.010292,0.006393,-0.000581,-0.077492,0.709654,-0.688821,-0.126142,484068602.503799
0.014483,0.004760,0.000772,-0.077151,0.709655,-0.688810,-0.126405,484068602.519070
0.016373,0.003431,-0.001230,-0.076854,0.709645,-0.688806,-0.126662,484068602.535283
0.021385,0.005489,0.000580,-0.076496,0.709654,-0.688800,-0.126863,484068602.535812
0.020295,0.009654,-0.001091,-0.076103,0.709704,-0.688763,-0.127019,484068602.550804
0.013040,0.005300,-0.004333,-0.075761,0.709754,-0.688711,-0.127225,484068602.566256
0.002375,0.012206,-0.006386,-0.075355,0.709747,-0.688733,-0.127392,484068602.566635
-0.000629,0.008311,-0.005108,-0.075065,0.709725,-0.688727,-0.127712,484068602.582160
-0.003360,0.007402,-0.008665,-0.074806,0.709651,-0.688772,-0.128037,484068602.597829
0.000971,0.009792,-0.009426,-0.074586,0.709544,-0.688856,-0.128302,484068602.598204
0.004229,0.011440,-0.006281,-0.074365,0.709481,-0.688909,-0.128496,484068602.613325
0.014942,0.004622,-0.004191,-0.074179,0.709377,-0.689017,-0.128599,484068602.629544
0.014504,0.008334,-0.001842,-0.073986,0.709246,-0.689150,-0.128713,484068602.629971
0.018831,0.009140,0.002148,-0.073746,0.709134,-0.689271,-0.128821,484068602.644996
0.019741,0.011781,-0.001061,-0.073536,0.709045,-0.689378,-0.128866,484068602.660855
0.019376,0.004231,0.000892,-0.073364,0.709031,-0.689412,-0.128859,484068602.661378
0.014442,0.005306,0.004279,-0.073291,0.709006,-0.689448,-0.128842,484068602.676566
0.008413,0.004214,0.007569,-0.073250,0.709001,-0.689460,-0.128826,484068602.692021
0.000092,-0.000568,0.009305,-0.073297,0.709095,-0.689374,-0.128747,484068602.692396
0.002623,0.000614,0.014262,-0.073403,0.709203,-0.689279,-0.128601,484068602.707962
-0.002111,0.002253,0.011334,-0.073633,0.709350,-0.689141,-0.128395,484068602.723643
-0.003694,0.005586,0.003917,-0.073902,0.709506,-0.688991,-0.128188,484068602.724000
-0.008785,0.003992,-0.001453,-0.074181,0.709584,-0.688917,-0.127990,484068602.739110
-0.003949,0.006911,-0.003248,-0.074429,0.709626,-0.688878,-0.127821,484068602.755467
-0.005926,0.008755,-0.002432,-0.074659,0.709642,-0.688854,-0.127730,484068602.756030
-0.003937,0.003813,0.000394,-0.074868,0.709624,-0.688852,-0.127717,484068602.770871
-0.001387,0.004033,0.001793,-0.074993,0.709548,-0.688913,-0.127733,484068602.786896
-0.000575,0.004307,0.007419,-0.075102,0.709495,-0.688960,-0.127710,484068602.787318
-0.003732,0.002964,0.010639,-0.075281,0.709498,-0.688944,-0.127678,484068602.802231
-0.001846,0.001978,0.004043,-0.075544,0.709530,-0.688908,-0.127534,484068602.817991
0.002147,0.005609,-0.001429,-0.075867,0.709601,-0.688862,-0.127199,484068602.818372
0.006551,0.006956,-0.001945,-0.076172,0.709681,-0.688817,-0.126814,484068602.833995
0.009706,0.010558,-0.005302,-0.076441,0.709684,-0.688853,-0.126439,484068602.849649
0.012814,0.011168,-0.003781,-0.076635,0.709649,-0.688929,-0.126105,484068602.850027
0.009782,0.010944,0.001958,-0.076798,0.709609,-0.688998,-0.125853,484068602.865137
0.004152,0.009792,0.001138,-0.076954,0.709601,-0.689040,-0.125570,484068602.881060
-0.001244,0.008897,0.004510,-0.077143,0.709640,-0.689033,-0.125276,484068602.881491
-0.006665,0.004297,-0.001670,-0.077429,0.709657,-0.689038,-0.124971,484068602.897114
-0.010469,0.005908,-0.004375,-0.077768,0.709638,-0.689076,-0.124660,484068602.912366
-0.007982,0.009562,-0.002885,-0.078098,0.709593,-0.689153,-0.124284,484068602.912767
-0.008773,0.003607,0.000724,-0.078473,0.709522,-0.689237,-0.123989,484068602.928230
-0.006128,0.001548,0.004325,-0.078801,0.709491,-0.689288,-0.123675,484068602.943913
-0.012172,-0.000994,0.005651,-0.079146,0.709458,-0.689327,-0.123425,484068602.944315
-0.017295,0.002192,0.008095,-0.079526,0.709458,-0.689326,-0.123187,484068602.959745
-0.020899,0.002106,0.008319,-0.079939,0.709494,-0.689286,-0.122933,484068602.975587
-0.018871,-0.003337,0.002883,-0.080345,0.709514,-0.689256,-0.122722,484068602.975947
-0.018406,0.000489,0.002935,-0.080734,0.709537,-0.689219,-0.122542,484068602.991197
-0.016881,-0.000195,0.004463,-0.081102,0.709549,-0.689189,-0.122400,484068603.007159
-0.011635,-0.000761,0.008197,-0.081408,0.709558,-0.689166,-0.122274,484068603.007517
-0.007894,0.000456,0.003126,-0.081690,0.709570,-0.689145,-0.122131,484068603.022629
-0.007132,0.004962,0.003222,-0.081982,0.709589,-0.689128,-0.121921,484068603.037764
-0.008702,0.007047,0.003059,-0.082317,0.709608,-0.689111,-0.121682,484068603.038093
-0.006976,0.004066,-0.002512,-0.082677,0.709599,-0.689110,-0.121496,484068603.053203
-0.013085,0.009292,-0.005626,-0.082959,0.709561,-0.689141,-0.121350,484068603.069679
-0.010690,0.005549,-0.000515,-0.083205,0.709494,-0.689196,-0.121256,484068603.070291
-0.013740,0.004710,-0.001173,-0.083448,0.709429,-0.689243,-0.121209,484068603.085399
-0.015655,0.005332,-0.000821,-0.083672,0.709354,-0.689299,-0.121176,484068603.101192
-0.013984,0.005122,-0.001466,-0.083871,0.709310,-0.689325,-0.121142,484068603.101583
-0.008700,-0.001446,-0.000605,-0.084049,0.709249,-0.689373,-0.121106,484068603.117578
-0.008022,0.004030,-0.000463,-0.084169,0.709196,-0.689426,-0.121029,484068603.132744
-0.001297,0.001121,-0.001437,-0.084270,0.709123,-0.689508,-0.120920,484068603.133304
0.003719,0.005664,-0.000714,-0.084294,0.709070,-0.689583,-0.120787,484068603.148526
0.002924,0.003143,-0.001885,-0.084377,0.709043,-0.689628,-0.120628,484068603.164181
-0.003209,0.006006,0.000457,-0.084452,0.709031,-0.689659,-0.120468,484068603.164552
-0.014055,0.003843,0.003627,-0.084591,0.709027,-0.689656,-0.120412,484068603.179921
-0.010650,0.004272,0.003001,-0.084680,0.709000,-0.689680,-0.120371,484068603.195617
-0.009783,0.000768,0.000469,-0.084762,0.708952,-0.689723,-0.120347,484068603.196028
-0.012630,-0.001819,0.004809,-0.084912,0.708900,-0.689754,-0.120372,484068603.211433
-0.009194,0.001897,0.006891,-0.085091,0.708914,-0.689728,-0.120320,484068603.227220
-0.004351,0.002015,-0.001407,-0.085272,0.708902,-0.689744,-0.120169,484068603.227637
-0.002253,0.005203,-0.002616,-0.085438,0.708899,-0.689755,-0.120001,484068603.242792
-0.002711,0.005224,-0.003629,-0.085631,0.708899,-0.689762,-0.119823,484068603.258995
0.004489,0.009992,-0.005380,-0.085714,0.708872,-0.689809,-0.119654,484068603.259616
0.002046,0.007768,-0.001460,-0.085771,0.708807,-0.689888,-0.119545,484068603.274126
0.000035,0.007780,-0.001086,-0.085742,0.708759,-0.689949,-0.119500,484068603.290113
-0.008918,0.005306,0.002171,-0.085786,0.708746,-0.689952,-0.119526,484068603.290545
-0.009547,0.004361,0.001483,-0.085819,0.708726,-0.689966,-0.119537,484068603.305640
-0.009781,0.006860,-0.001577,-0.085860,0.708713,-0.689976,-0.119526,484068603.321507
-0.010850,0.005686,0.000999,-0.085932,0.708705,-0.689974,-0.119532,484068603.321878
-0.005378,0.007045,-0.001894,-0.085946,0.708664,-0.690016,-0.119528,484068603.337319
-0.003479,0.008233,-0.001215,-0.085922,0.708599,-0.690080,-0.119558,484068603.353025
-0.000525,0.004178,-0.000083,-0.085894,0.708543,-0.690133,-0.119607,484068603.353432
-0.001603,0.008669,0.002701,-0.085813,0.708502,-0.690175,-0.119669,484068603.369052
-0.003111,0.003748,0.002974,-0.085764,0.708481,-0.690183,-0.119776,484068603.384443
-0.008238,0.004164,0.001800,-0.085733,0.708458,-0.690190,-0.119895,484068603.384811
-0.006416,0.002429,0.001563,-0.085699,0.708470,-0.690162,-0.120009,484068603.400293
0.000309,0.002755,0.003548,-0.085693,0.708465,-0.690158,-0.120067,484068603.416024
-0.000685,0.004511,-0.000255,-0.085659,0.708465,-0.690163,-0.120066,484068603.416413
-0.004468,0.007631,-0.000740,-0.085630,0.708462,-0.690155,-0.120151,484068603.432080
-0.004601,0.004166,-0.002837,-0.085608,0.708445,-0.690164,-0.120209,484068603.447397
-0.006907,0.002999,-0.000498,-0.085621,0.708447,-0.690153,-0.120250,484068603.447777
-0.006612,0.007003,-0.007694,-0.085612,0.708387,-0.690204,-0.120320,484068603.463111
-0.003968,0.005206,-0.000907,-0.085580,0.708360,-0.690228,-0.120366,484068603.479383
-0.003432,0.006445,-0.003703,-0.085488,0.708270,-0.690305,-0.120518,484068603.479597
-0.005052,0.005004,-0.001101,-0.085349,0.708198,-0.690367,-0.120688,484068603.494420
-0.001155,0.005661,-0.000398,-0.085234,0.708141,-0.690410,-0.120852,484068603.510108
0.004779,0.008002,0.000745,-0.085125,0.708111,-0.690431,-0.120981,484068603.510509
0.005371,0.005713,0.000519,-0.084949,0.708137,-0.690417,-0.121040,484068603.525952
0.005353,0.005183,0.001246,-0.084840,0.708136,-0.690416,-0.121123,484068603.541801
0.002167,0.005994,-0.000819,-0.084705,0.708121,-0.690436,-0.121192,484068603.542214
0.000787,0.005052,-0.005188,-0.084617,0.708069,-0.690482,-0.121299,484068603.557412
0.002214,0.006751,-0.004349,-0.084539,0.708041,-0.690503,-0.121393,484068603.573423
-0.002162,0.005397,-0.005171,-0.084504,0.707980,-0.690548,-0.121521,484068603.573811
0.002394,0.004797,-0.001731,-0.084461,0.707966,-0.690555,-0.121592,484068603.588877
0.001871,0.006300,-0.002115,-0.084388,0.707938,-0.690582,-0.121651,484068603.604913
0.006267,0.010390,-0.004469,-0.084300,0.707886,-0.690642,-0.121676,484068603.605286
0.003719,0.010672,0.000329,-0.084186,0.707875,-0.690663,-0.121700,484068603.621563
0.005063,0.010101,-0.001725,-0.084057,0.707861,-0.690685,-0.121741,484068603.635934
0.005240,0.008793,-0.001898,-0.083966,0.707847,-0.690706,-0.121771,484068603.636342
-0.001463,0.008236,-0.001199,-0.083905,0.707834,-0.690718,-0.121817,484068603.651795
-0.002538,0.006796,-0.001849,-0.083887,0.707812,-0.690729,-0.121898,484068603.667547
-0.002479,0.008059,0.001274,-0.083880,0.707804,-0.690725,-0.121970,484068603.667906
-0.002860,0.003861,0.000527,-0.083850,0.707807,-0.690714,-0.122032,484068603.683137
-0.004227,0.006643,-0.001355,-0.083811,0.707803,-0.690708,-0.122119,484068603.699433
0.000813,0.006280,-0.004730,-0.083773,0.707760,-0.690747,-0.122172,484068603.699819
0.004428,0.001182,-0.005248,-0.083704,0.707703,-0.690807,-0.122209,484068603.714764
0.008055,0.004534,-0.001501,-0.083626,0.707672,-0.690849,-0.122208,484068603.730567
0.003203,0.004141,-0.000884,-0.083571,0.707692,-0.690838,-0.122195,484068603.731003
0.006921,0.004493,-0.002259,-0.083500,0.707690,-0.690848,-0.122194,484068603.746142
0.001351,0.007875,-0.001066,-0.083460,0.707678,-0.690860,-0.122224,484068603.761855
-0.002662,0.008980,-0.002626,-0.083418,0.707635,-0.690897,-0.122289,484068603.762241
-0.002238,0.004040,-0.002771,-0.083404,0.707597,-0.690921,-0.122391,484068603.777684
-0.005564,0.006367,-0.004828,-0.083380,0.707571,-0.690941,-0.122437,484068603.793580
-0.000015,0.002743,-0.001920,-0.083374,0.707558,-0.690951,-0.122462,484068603.794169
0.001325,0.006688,-0.002271,-0.083371,0.707526,-0.690985,-0.122454,484068603.809005
0.003607,0.008097,0.000873,-0.083331,0.707525,-0.690995,-0.122434,484068603.824884
0.002808,0.006586,-0.000894,-0.083262,0.707484,-0.691045,-0.122434,484068603.825252
0.003853,0.008269,0.004817,-0.083212,0.707494,-0.691044,-0.122421,484068603.841094
0.003736,0.009242,0.001698,-0.083183,0.707510,-0.691041,-0.122364,484068603.856495
-0.003694,0.003242,0.003002,-0.083190,0.707512,-0.691027,-0.122424,484068603.856850
-0.004181,0.005229,0.001690,-0.083184,0.707475,-0.691062,-0.122444,484068603.872063
-0.000637,0.005647,-0.000072,-0.083182,0.707440,-0.691101,-0.122429,484068603.887764
-0.004304,0.003527,0.003599,-0.083213,0.707466,-0.691064,-0.122470,484068603.888140
-0.001022,0.006686,-0.000622,-0.083236,0.707461,-0.691069,-0.122449,484068603.903500
-0.002223,0.008720,-0.001268,-0.083243,0.707430,-0.691099,-0.122458,484068603.918977
0.000468,0.006407,0.000456,-0.083248,0.707418,-0.691108,-0.122469,484068603.919200
0.003308,0.005828,-0.001359,-0.083240,0.707397,-0.691134,-0.122446,484068603.934707
0.001346,0.006111,0.001720,-0.083255,0.707391,-0.691145,-0.122414,484068603.952015
-0.001766,0.009182,0.000303,-0.083262,0.707384,-0.691150,-0.122420,484068603.952760
-0.001502,0.007936,-0.001309,-0.083268,0.707355,-0.691178,-0.122429,484068603.966501
0.001932,0.012059,-0.002676,-0.083244,0.707361,-0.691182,-0.122388,484068603.982544
-0.001727,0.005171,-0.003918,-0.083260,0.707345,-0.691195,-0.122397,484068603.983163
0.004312,0.009251,-0.003473,-0.083232,0.707315,-0.691234,-0.122368,484068603.997645
0.007405,0.007070,-0.001679,-0.083107,0.707289,-0.691291,-0.122280,484068604.013707
0.002816,0.014100,-0.003318,-0.083032,0.707284,-0.691313,-0.122236,484068604.014175
0.005559,0.008245,-0.000389,-0.082975,0.707269,-0.691349,-0.122157,484068604.029561
-0.003173,0.004763,0.004035,-0.082969,0.707265,-0.691347,-0.122194,484068604.044986
0.001289,0.002919,0.001766,-0.082989,0.707239,-0.691360,-0.122258,484068604.045210
-0.003053,0.003034,0.003849,-0.082999,0.707240,-0.691362,-0.122230,484068604.060972
-0.002665,0.005511,0.006144,-0.083038,0.707272,-0.691338,-0.122163,484068604.076627
-0.000857,0.008422,0.003872,-0.083091,0.707319,-0.691302,-0.122058,484068604.077364
-0.002978,0.007484,0.002011,-0.083155,0.707376,-0.691245,-0.122002,484068604.092247
0.000375,0.004392,-0.000871,-0.083166,0.707390,-0.691236,-0.121967,484068604.107902
0.000117,0.006888,-0.000760,-0.083101,0.707364,-0.691261,-0.122022,484068604.108365
-0.007042,0.005408,0.000994,-0.083095,0.707300,-0.691298,-0.122183,484068604.123860
-0.003830,0.003845,-0.001254,-0.083044,0.707270,-0.691315,-0.122295,484068604.139502
-0.001373,0.004070,0.000007,-0.083049,0.707255,-0.691319,-0.122358,484068604.139921
0.002852,0.002187,0.005636,-0.083010,0.707304,-0.691277,-0.122338,484068604.155350
0.001400,0.002722,0.005493,-0.083007,0.707349,-0.691231,-0.122337,484068604.171045
0.003790,0.002148,0.001838,-0.082994,0.707386,-0.691198,-0.122321,484068604.171446
0.003334,0.012599,-0.002213,-0.082984,0.707411,-0.691180,-0.122287,484068604.186670
0.005130,0.013268,-0.002447,-0.082970,0.707420,-0.691184,-0.122220,484068604.203974
0.004891,0.007500,-0.004138,-0.082958,0.707415,-0.691201,-0.122158,484068604.204449
0.004866,0.013691,-0.004979,-0.082903,0.707395,-0.691239,-0.122095,484068604.218032
0.001681,0.013235,-0.003943,-0.082864,0.707357,-0.691287,-0.122073,484068604.234173
0.000937,0.008748,-0.003902,-0.082825,0.707342,-0.691313,-0.122038,484068604.234609
-0.001002,0.007791,-0.001928,-0.082767,0.707314,-0.691342,-0.122074,484068604.249632
-0.002776,0.003617,0.000625,-0.082743,0.707321,-0.691325,-0.122149,484068604.265407
-0.002582,0.006102,-0.002139,-0.082709,0.707299,-0.691346,-0.122181,484068604.265793
0.001624,0.004211,0.001230,-0.082680,0.707298,-0.691358,-0.122139,484068604.281130
