ax,ay,az,qx,qy,qz,qw,ts
-0.163261,0.071359,-0.534300,0.588488,-0.422547,-0.339852,0.599698,484068318.258290
-0.133151,0.067493,-0.462511,0.584170,-0.432979,-0.344612,0.593731,484068318.273719
-0.048327,0.094468,-0.467195,0.580576,-0.441837,-0.348972,0.588158,484068318.289723
0.083986,0.101579,-0.428530,0.578330,-0.448565,-0.351993,0.583460,484068318.290245
0.125048,0.045449,-0.368763,0.577093,-0.453020,-0.353978,0.580031,484068318.304678
0.067800,-0.072806,-0.350253,0.576234,-0.455738,-0.356125,0.577436,484068318.320503
-0.044679,-0.141802,-0.467472,0.575298,-0.457337,-0.359749,0.574852,484068318.320873
-0.036416,-0.046863,-0.521782,0.574521,-0.457481,-0.364554,0.572482,484068318.336307
-0.030496,0.058519,-0.540862,0.574330,-0.455494,-0.370548,0.570407,484068318.352089
-0.019293,0.171579,-0.526681,0.575070,-0.450849,-0.377806,0.568588,484068318.352466
0.022243,0.269631,-0.509180,0.577139,-0.443277,-0.386360,0.566694,484068318.367907
0.078153,0.338622,-0.445179,0.580964,-0.432942,-0.395993,0.564121,484068318.383505
0.111993,0.376712,-0.331428,0.586764,-0.420112,-0.406276,0.560494,484068318.383870
0.122152,0.260099,-0.126746,0.594002,-0.404868,-0.416964,0.556222,484068318.399234
0.210277,-0.254535,0.065514,0.601332,-0.388293,-0.427298,0.552309,484068318.415335
0.466766,-1.101208,0.051373,0.606304,-0.373855,-0.435365,0.550532,484068318.415815
0.629691,-1.462759,0.071922,0.606296,-0.364604,-0.439614,0.553362,484068318.430658
0.509114,-1.138548,0.074049,0.601380,-0.361269,-0.440646,0.560052,484068318.446529
-0.265428,-0.736058,0.678616,0.593236,-0.359781,-0.441498,0.568954,484068318.446937
-0.411822,-0.820848,0.697316,0.583491,-0.354853,-0.444866,0.579406,484068318.462397
-0.289189,-0.803217,0.445167,0.573164,-0.346592,-0.449815,0.590782,484068318.477989
-0.045797,-0.681264,0.303792,0.564197,-0.335564,-0.452365,0.603693,484068318.478386
0.097118,-0.460502,0.249768,0.557430,-0.321874,-0.451366,0.618011,484068318.493450
0.072027,-0.262232,0.272524,0.553302,-0.305725,-0.447468,0.632583,484068318.509886
0.062405,-0.044129,0.302437,0.552066,-0.286860,-0.441495,0.646542,484068318.510496
0.077417,0.128657,0.281330,0.552071,-0.266705,-0.435753,0.658943,484068318.524789
0.124857,0.213688,0.267128,0.551374,-0.248146,-0.432360,0.668936,484068318.540763
0.167353,0.267230,0.229411,0.548873,-0.233387,-0.432270,0.676322,484068318.541122
0.175169,0.323532,0.219608,0.545342,-0.221818,-0.434222,0.681799,484068318.556632
0.173549,0.447619,0.114049,0.542649,-0.211951,-0.436026,0.685923,484068318.572296
0.028539,0.515695,0.070110,0.542524,-0.202534,-0.436138,0.688790,484068318.572645
-0.144628,0.493034,-0.032270,0.545144,-0.193106,-0.435348,0.689928,484068318.588146
-0.197357,0.378973,-0.172454,0.548647,-0.185196,-0.435906,0.688966,484068318.603846
-0.245222,0.328537,-0.231828,0.551058,-0.180832,-0.438757,0.686387,484068318.604263
-0.309096,0.360745,-0.158819,0.551834,-0.179948,-0.443141,0.683173,484068318.619576
-0.375233,0.383844,-0.034919,0.551344,-0.180558,-0.447552,0.680526,484068318.635337
-0.503422,0.381666,0.060979,0.550043,-0.180434,-0.451039,0.679309,484068318.635932
-0.510627,0.325492,0.116491,0.548483,-0.177827,-0.453302,0.679751,484068318.650874
-0.305445,0.261184,0.112471,0.546825,-0.173141,-0.453842,0.681933,484068318.666551
-0.238907,0.253327,0.063392,0.544455,-0.167896,-0.453818,0.685149,484068318.666966
-0.116886,0.195371,-0.014585,0.540954,-0.163947,-0.454438,0.688459,484068318.682599
-0.152741,0.169069,0.088336,0.536777,-0.162617,-0.455764,0.691163,484068318.698145
-0.178205,0.160896,0.146498,0.533565,-0.162684,-0.456339,0.693251,484068318.698506
-0.164811,0.150578,0.033047,0.532348,-0.162925,-0.455082,0.694955,484068318.714092
-0.138234,0.164372,-0.059648,0.532673,-0.163937,-0.452213,0.696338,484068318.729882
-0.079476,0.175341,-0.098789,0.534211,-0.165768,-0.447839,0.697553,484068318.730392
-0.020322,0.192428,-0.113335,0.536893,-0.168432,-0.442093,0.698520,484068318.745284
0.029203,0.236559,-0.126644,0.541175,-0.171467,-0.434558,0.699205,484068318.760985
0.070270,0.292548,-0.122754,0.547162,-0.174620,-0.425070,0.699598,484068318.761376
0.076117,0.347930,-0.123375,0.554071,-0.177791,-0.414706,0.699582,484068318.776751
0.105040,0.343926,-0.133598,0.560980,-0.180755,-0.404916,0.699052,484068318.792306
0.157192,0.185481,-0.138460,0.568134,-0.182222,-0.396054,0.697969,484068318.792686
0.378207,-0.311503,-0.060843,0.576561,-0.180896,-0.386906,0.696532,484068318.808572
0.364066,-0.319658,0.013578,0.585453,-0.177800,-0.376682,0.695516,484068318.824613
0.334616,-0.392315,0.027859,0.593903,-0.173234,-0.365723,0.695353,484068318.825407
0.402630,-0.475259,-0.247128,0.601494,-0.167049,-0.355782,0.695499,484068318.839842
0.527839,-0.492860,-0.654602,0.607961,-0.161380,-0.348927,0.694687,484068318.855547
0.626257,-0.336269,-0.936227,0.612788,-0.159915,-0.347485,0.691500,484068318.855911
0.650726,-0.124041,-0.914413,0.615590,-0.163881,-0.352555,0.685491,484068318.871193
0.573609,0.023848,-0.609978,0.616557,-0.169900,-0.362748,0.677795,484068318.887843
0.555323,0.021625,-0.170358,0.616567,-0.173025,-0.373985,0.670853,484068318.888266
0.510240,-0.087059,0.061146,0.616862,-0.172325,-0.381520,0.666504,484068318.902853
0.459876,-0.083269,0.150745,0.618280,-0.168535,-0.383154,0.665222,484068318.918410
0.217739,-0.425072,0.426912,0.620311,-0.161940,-0.379273,0.667190,484068318.918899
0.283983,-0.701025,0.459128,0.622155,-0.152884,-0.370684,0.672415,484068318.934175
0.328930,-0.803378,0.402451,0.623391,-0.142812,-0.356765,0.680961,484068318.950791
0.249216,-0.640877,0.305227,0.623898,-0.132901,-0.337505,0.692227,484068318.951488
-0.052834,-0.307417,0.139665,0.624100,-0.123348,-0.314560,0.704511,484068318.965515
-0.416956,-0.026111,-0.079848,0.625143,-0.113602,-0.291294,0.715150,484068318.981272
-0.932926,0.135770,-0.361761,0.627267,-0.107943,-0.273855,0.721032,484068318.981631
-1.362283,0.340886,-0.334881,0.630961,-0.106026,-0.265445,0.721239,484068318.997208
-1.610154,0.552219,-0.318981,0.636464,-0.104317,-0.266547,0.716229,484068319.012845
-1.189834,0.445429,-0.241793,0.642428,-0.103161,-0.274001,0.708214,484068319.013262
-0.685502,0.061882,-0.314111,0.646043,-0.107825,-0.284487,0.700050,484068319.028964
-0.357012,-0.270261,-0.358657,0.645421,-0.121707,-0.295412,0.693795,484068319.044527
-0.775702,-0.023518,-0.047661,0.641782,-0.140488,-0.304605,0.689633,484068319.044938
-0.782953,0.127279,0.032723,0.637365,-0.158975,-0.312200,0.686312,484068319.060672
-0.579149,0.151567,0.014984,0.633948,-0.174942,-0.317712,0.683055,484068319.075079
-0.418826,0.153223,-0.040820,0.632444,-0.188378,-0.320905,0.679373,484068319.075308
-0.258298,0.160244,-0.116797,0.633118,-0.200207,-0.322006,0.674827,484068319.091589
-0.098764,0.137021,-0.144136,0.635032,-0.211863,-0.321556,0.669664,484068319.107195
-0.034067,0.126773,-0.256079,0.635177,-0.225135,-0.322895,0.664533,484068319.107599
0.003342,0.143402,-0.243659,0.631956,-0.240599,-0.327800,0.659766,484068319.123050
0.042102,0.150132,-0.135744,0.626203,-0.255641,-0.335136,0.655897,484068319.138628
0.104340,0.184189,-0.095015,0.618147,-0.269044,-0.344197,0.653482,484068319.138987
0.177216,0.221266,-0.087991,0.609639,-0.280686,-0.353076,0.651839,484068319.154321
0.298865,0.277673,-0.393468,0.602690,-0.291734,-0.360967,0.649122,484068319.170426
0.408671,0.135675,-0.432141,0.598991,-0.304618,-0.368041,0.642622,484068319.170850
0.617802,-0.005650,0.453366,0.598016,-0.319548,-0.373040,0.633330,484068319.185911
0.432008,0.028773,0.499318,0.597681,-0.332363,-0.373830,0.626549,484068319.201744
0.210224,0.051426,0.301913,0.597511,-0.342422,-0.372456,0.622097,484068319.202154
0.084845,0.028513,0.060646,0.597456,-0.350921,-0.370534,0.618551,484068319.217260
0.022896,0.012157,-0.101662,0.597320,-0.359250,-0.368723,0.614973,484068319.233301
-0.019844,0.021974,-0.161481,0.597484,-0.367206,-0.366417,0.611483,484068319.234309
-0.025795,0.010635,-0.161073,0.598406,-0.373640,-0.362721,0.608882,484068319.248841
-0.033654,0.006855,-0.195375,0.600093,-0.377964,-0.357639,0.607557,484068319.264906
0.023765,-0.013744,-0.257776,0.601955,-0.380801,-0.351866,0.607315,484068319.265363
0.093384,-0.029332,-0.328987,0.603494,-0.383294,-0.346573,0.607262,484068319.280315
0.079545,0.037480,-0.276522,0.604869,-0.386238,-0.342640,0.606260,484068319.295879
0.044396,0.126701,-0.285258,0.606461,-0.389069,-0.339768,0.604473,484068319.296291
0.023065,0.140080,-0.420503,0.607535,-0.391879,-0.338320,0.602388,484068319.312449
-0.025273,0.086970,-0.683571,0.606596,-0.396455,-0.339994,0.599390,484068319.327255
-0.017346,0.050074,-0.753305,0.604064,-0.403634,-0.344602,0.594504,484068319.327473
0.014328,0.068489,-0.570575,0.601837,-0.411204,-0.349128,0.588908,484068319.343171
-0.010879,0.103347,-0.480690,0.600312,-0.417289,-0.352385,0.584226,484068319.359095
0.049865,0.044846,-0.427926,0.599166,-0.421320,-0.353927,0.581571,484068319.359480
0.055554,-0.051256,-0.465121,0.598420,-0.423575,-0.353975,0.580671,484068319.374658
-0.007028,-0.147902,-0.436256,0.598034,-0.424276,-0.353345,0.580941,484068319.390488
-0.073996,-0.226062,-0.346723,0.597824,-0.423505,-0.352640,0.582147,484068319.390862
-0.086999,-0.046910,-0.332778,0.597724,-0.421000,-0.352662,0.584050,484068319.406288
-0.038555,0.125203,-0.363259,0.597704,-0.416873,-0.354411,0.585969,484068319.421971
-0.023580,0.307120,-0.338851,0.597792,-0.411156,-0.358200,0.587612,484068319.422385
-0.030588,0.489585,-0.275771,0.598605,-0.403065,-0.363703,0.589008,484068319.437610
-0.057594,0.607628,-0.216960,0.600976,-0.392001,-0.370493,0.589829,484068319.452600
-0.059426,0.668541,-0.081217,0.605305,-0.377510,-0.378224,0.589948,484068319.452812
-0.010452,0.618977,0.042456,0.611208,-0.359252,-0.386741,0.589741,484068319.468936
0.145232,0.185125,0.092180,0.617841,-0.338088,-0.394807,0.589996,484068319.485299
0.522396,-0.956669,-0.043536,0.623399,-0.318043,-0.399227,0.592317,484068319.485708
0.767565,-1.703834,-0.380354,0.624264,-0.306016,-0.399698,0.597402,484068319.500617
0.601183,-1.334222,-0.298827,0.619359,-0.303507,-0.398779,0.604361,484068319.516373
-0.100546,-0.630258,0.104184,0.608515,-0.309279,-0.403069,0.609583,484068319.516788
-0.216426,-0.868250,0.716057,0.592213,-0.319458,-0.413374,0.613475,484068319.532492
-0.346834,-0.933310,1.032572,0.572451,-0.326283,-0.425400,0.620382,484068319.547500
-0.215967,-0.800927,0.796226,0.552755,-0.325746,-0.436663,0.630616,484068319.547902
0.138024,-0.542744,0.629129,0.535332,-0.320928,-0.445779,0.641643,484068319.563386
0.298973,-0.304280,0.844244,0.521167,-0.312055,-0.451350,0.653675,484068319.579009
0.336673,-0.103677,0.812360,0.512259,-0.297461,-0.452377,0.666680,484068319.579537
0.354917,0.053032,0.634153,0.508506,-0.279150,-0.450427,0.678684,484068319.594980
0.358026,0.176938,0.492910,0.508032,-0.260600,-0.447679,0.688167,484068319.610899
0.337649,0.232057,0.450728,0.509517,-0.243738,-0.445161,0.694849,484068319.611275
0.299896,0.292358,0.413133,0.512815,-0.228402,-0.442530,0.699300,484068319.626428
0.153975,0.378094,0.177858,0.518485,-0.213958,-0.438676,0.702110,484068319.642140
-0.069523,0.385051,0.040413,0.526642,-0.200409,-0.433777,0.703080,484068319.642494
-0.176115,0.314924,-0.118095,0.536833,-0.188026,-0.428821,0.701832,484068319.658844
-0.247560,0.276543,-0.314398,0.547162,-0.178754,-0.425034,0.698574,484068319.673666
-0.296491,0.344162,-0.423704,0.554654,-0.175252,-0.424527,0.693846,484068319.674175
-0.360819,0.417161,-0.350067,0.557827,-0.177169,-0.428037,0.688640,484068319.689227
-0.417136,0.415898,-0.190808,0.557302,-0.181014,-0.434263,0.684152,484068319.705013
-0.464978,0.372014,-0.033705,0.554447,-0.183280,-0.440696,0.681751,484068319.705393
-0.577160,0.332123,0.045002,0.550206,-0.182714,-0.446458,0.681590,484068319.720797
-0.442926,0.254141,0.075334,0.545067,-0.180592,-0.451445,0.682998,484068319.736542
-0.229948,0.206258,0.096995,0.539862,-0.178670,-0.455624,0.684859,484068319.736954
-0.108022,0.176687,0.125885,0.535296,-0.177947,-0.459254,0.686206,484068319.753081
-0.125878,0.096053,0.225944,0.531442,-0.178253,-0.462005,0.687274,484068319.768076
-0.125140,0.083218,0.163711,0.528444,-0.179152,-0.463663,0.688236,484068319.768482
-0.109348,0.093894,0.072034,0.526400,-0.180504,-0.464132,0.689132,484068319.783718
-0.085748,0.132396,0.011577,0.525397,-0.182257,-0.463271,0.690014,484068319.799535
-0.042710,0.178667,-0.059431,0.525664,-0.184043,-0.460749,0.691025,484068319.799918
0.007005,0.221706,-0.124467,0.527367,-0.185885,-0.456425,0.692103,484068319.815188
0.056812,0.254876,-0.185177,0.530619,-0.188000,-0.450309,0.693052,484068319.831362
0.106271,0.304650,-0.178502,0.535081,-0.190425,-0.442867,0.693755,484068319.831808
0.114743,0.368890,-0.188516,0.539695,-0.193372,-0.435570,0.693985,484068319.846804
0.132268,0.392589,-0.220908,0.543446,-0.197246,-0.430187,0.693325,484068319.862333
0.169315,0.315358,-0.215033,0.546879,-0.201631,-0.426861,0.691417,484068319.862730
0.268598,-0.044321,0.003923,0.551495,-0.204841,-0.424261,0.688401,484068319.878088
0.326198,-0.202657,0.130219,0.557718,-0.205146,-0.421841,0.684775,484068319.893855
0.376261,-0.375652,0.271858,0.564932,-0.201714,-0.419067,0.681576,484068319.894235
0.523920,-0.658473,0.294551,0.572366,-0.193955,-0.415281,0.679941,484068319.910122
0.663604,-0.829018,0.107543,0.579314,-0.182316,-0.410566,0.680141,484068319.925092
0.736058,-0.741130,-0.367877,0.585328,-0.169410,-0.406238,0.680927,484068319.925530
0.797879,-0.490702,-0.889505,0.590271,-0.160594,-0.404432,0.679871,484068319.941060
0.837766,-0.266414,-1.018578,0.593513,-0.159282,-0.406586,0.676061,484068319.957114
0.684286,-0.074266,-0.696251,0.594685,-0.163476,-0.412916,0.670169,484068319.957560
0.471012,-0.031891,-0.193653,0.594430,-0.168813,-0.420954,0.664043,484068319.971914
0.317602,0.036393,0.070557,0.593909,-0.173316,-0.427562,0.659108,484068319.987588
0.122103,0.080039,0.446064,0.593905,-0.175688,-0.431319,0.656030,484068319.987857
0.048989,-0.083026,0.521705,0.594626,-0.174588,-0.431932,0.655266,484068320.003329
0.133848,-0.313416,0.503623,0.595737,-0.170222,-0.429408,0.657063,484068320.019098
0.186848,-0.516430,0.411845,0.596367,-0.164760,-0.423486,0.661710,484068320.019438
0.195239,-0.566969,0.265798,0.596198,-0.160439,-0.414186,0.668773,484068320.035166
0.073242,-0.430397,-0.001666,0.595197,-0.160076,-0.402859,0.676624,484068320.050974
-0.091508,-0.246442,-0.116818,0.592542,-0.169093,-0.392842,0.682625,484068320.051401
-0.355943,-0.072038,0.036999,0.590164,-0.183152,-0.384179,0.685980,484068320.066909
-0.685503,0.004701,0.098644,0.591463,-0.194423,-0.376109,0.686231,484068320.082972
-0.887661,0.140320,0.153666,0.598235,-0.198731,-0.367540,0.683765,484068320.083379
-0.877181,0.306563,0.215164,0.608542,-0.196851,-0.358620,0.679940,484068320.098282
-0.891953,0.301703,0.244819,0.619897,-0.190633,-0.350196,0.675833,484068320.114525
-0.774079,-0.067785,-0.200640,0.630379,-0.183243,-0.344258,0.671216,484068320.115644
-0.477593,-0.308229,-0.425896,0.638079,-0.180625,-0.341018,0.666286,484068320.129820
-0.495640,-0.159134,-0.472834,0.641501,-0.186530,-0.340386,0.661680,484068320.145683
-0.567227,0.047944,-0.320310,0.641521,-0.198707,-0.342902,0.656799,484068320.146080
-0.449913,0.133080,-0.177827,0.639931,-0.213358,-0.347363,0.651388,484068320.161164
-0.385603,0.192416,-0.130352,0.637500,-0.228746,-0.352860,0.645569,484068320.177211
-0.257981,0.219743,-0.153393,0.634498,-0.244209,-0.359117,0.639382,484068320.177765
-0.197201,0.247769,-0.244873,0.630647,-0.260252,-0.366512,0.632631,484068320.193018
-0.155576,0.246018,-0.318272,0.624337,-0.277341,-0.376923,0.625471,484068320.208554
-0.089223,0.231775,-0.291488,0.614845,-0.294737,-0.390539,0.618526,484068320.208977
-0.016131,0.204019,-0.220656,0.603353,-0.310567,-0.405100,0.612705,484068320.224415
0.160540,0.271877,-0.298749,0.591506,-0.324764,-0.418211,0.608069,484068320.240389
0.245492,0.261074,-0.299516,0.581312,-0.337465,-0.427469,0.604537,484068320.240817
0.266066,0.223527,-0.251250,0.574101,-0.348551,-0.431261,0.602441,484068320.255990
0.213385,0.184806,-0.125068,0.570002,-0.357564,-0.430122,0.601864,484068320.271469
0.188726,0.147932,0.119586,0.568688,-0.363410,-0.425663,0.602775,484068320.271928
0.214005,0.065120,0.324652,0.569506,-0.365346,-0.419458,0.605179,484068320.287102
0.301086,-0.052485,0.275239,0.571533,-0.365410,-0.413210,0.607523,484068320.302993
0.364909,-0.216872,0.138656,0.573504,-0.368024,-0.407986,0.607618,484068320.303415
0.177095,-0.155102,0.062757,0.574225,-0.373207,-0.404482,0.606116,484068320.318643
0.077994,-0.049800,-0.042202,0.574535,-0.378312,-0.401695,0.604508,484068320.334721
0.079614,0.015776,-0.145566,0.575261,-0.382102,-0.398341,0.603653,484068320.335144
0.082505,0.061722,-0.234924,0.576708,-0.384587,-0.393992,0.603549,484068320.349986
0.144446,0.082877,-0.296761,0.578526,-0.386440,-0.388943,0.603900,484068320.365885
0.158546,0.095200,-0.289120,0.580201,-0.388437,-0.383617,0.604418,484068320.366472
0.146910,0.101607,-0.273267,0.581312,-0.390864,-0.378429,0.605056,484068320.381568
0.114616,0.137090,-0.269369,0.582057,-0.393625,-0.373558,0.605577,484068320.397433
0.063521,0.161258,-0.313525,0.582476,-0.396666,-0.369477,0.605694,484068320.398086
0.030301,0.126080,-0.404260,0.582083,-0.400326,-0.367085,0.605117,484068320.413018
-0.014313,0.072246,-0.543598,0.580486,-0.405458,-0.367246,0.603134,484068320.429259
-0.005022,0.024429,-0.582741,0.578204,-0.412285,-0.369244,0.599466,484068320.429874
0.028162,-0.002403,-0.528455,0.575650,-0.420364,-0.371910,0.594647,484068320.444370
0.045021,0.011000,-0.372489,0.573835,-0.427954,-0.373774,0.589798,484068320.460132
0.086002,0.007498,-0.190362,0.573272,-0.433496,-0.374023,0.586128,484068320.460511
0.076407,-0.118741,-0.028290,0.573411,-0.436885,-0.373131,0.584042,484068320.476125
-0.042467,-0.218515,-0.103420,0.573506,-0.438449,-0.372352,0.583273,484068320.493169
-0.140976,-0.253522,-0.273148,0.572835,-0.439181,-0.373209,0.582834,484068320.493828
-0.156446,-0.169130,-0.382598,0.571958,-0.439210,-0.375801,0.582007,484068320.507380
-0.148547,-0.021864,-0.456484,0.571656,-0.437954,-0.379569,0.580804,484068320.523200
-0.170346,0.110455,-0.478765,0.572268,-0.434512,-0.384805,0.579339,484068320.523600
-0.133480,0.212824,-0.541585,0.574101,-0.428932,-0.391512,0.577186,484068320.538909
-0.109150,0.298721,-0.515892,0.577215,-0.421760,-0.399562,0.573839,484068320.555205
-0.087389,0.362513,-0.424353,0.581815,-0.412802,-0.408538,0.569370,484068320.555596
-0.052241,0.419401,-0.306299,0.587915,-0.401863,-0.417935,0.564085,484068320.570342
-0.017143,0.416253,-0.172471,0.595447,-0.388790,-0.427052,0.558491,484068320.586238
0.273977,-0.309070,-0.128535,0.603637,-0.374063,-0.435213,0.553434,484068320.586669
0.442136,-0.773808,-0.224852,0.610141,-0.360651,-0.440819,0.550761,484068320.601154
0.391337,-0.717984,-0.139783,0.612514,-0.351249,-0.443418,0.552115,484068320.617006
0.199118,-0.415238,0.091264,0.611256,-0.344171,-0.442725,0.558486,484068320.617271
-0.018892,-0.196483,0.242262,0.608249,-0.334854,-0.439470,0.569887,484068320.632830
-0.164365,-0.251523,-0.410605,0.601028,-0.329200,-0.443201,0.577897,484068320.648320
-0.098969,-0.610894,0.081492,0.586987,-0.332100,-0.459074,0.578280,484068320.648600
0.125835,-0.811889,0.612665,0.569345,-0.335879,-0.476622,0.579537,484068320.664013
0.138430,-0.787315,0.803084,0.552535,-0.335238,-0.489204,0.585662,484068320.680653
0.108426,-0.632351,0.786178,0.539418,-0.328425,-0.495873,0.596049,484068320.681085
0.188370,-0.401539,0.637246,0.531327,-0.316319,-0.496774,0.608974,484068320.696946
0.165038,-0.033717,0.340900,0.528395,-0.300570,-0.492842,0.622546,484068320.711853
0.058906,0.058555,0.295858,0.529283,-0.283614,-0.485919,0.635063,484068320.712257
-0.023233,0.102977,0.269989,0.532646,-0.266404,-0.477614,0.645912,484068320.727556
-0.068283,0.171151,0.233461,0.537592,-0.249304,-0.468525,0.655230,484068320.743122
-0.087134,0.219883,0.131834,0.543449,-0.232640,-0.459192,0.663087,484068320.743690
-0.098544,0.287102,0.042006,0.549874,-0.216946,-0.450149,0.669282,484068320.759301
-0.106941,0.354267,-0.041908,0.556630,-0.202853,-0.442000,0.673535,484068320.775306
-0.108701,0.389506,-0.115400,0.563236,-0.191012,-0.435525,0.675720,484068320.775917
-0.150369,0.399357,-0.156173,0.568903,-0.181851,-0.431474,0.676100,484068320.790783
-0.205314,0.349939,-0.202757,0.572369,-0.175387,-0.430704,0.675372,484068320.806433
-0.213047,0.255406,-0.235739,0.573636,-0.171121,-0.432191,0.674441,484068320.806797
-0.282056,0.253520,-0.206566,0.572701,-0.168212,-0.434814,0.674281,484068320.822091
-0.401889,0.281076,-0.092377,0.570109,-0.165256,-0.437634,0.675384,484068320.838045
-0.354651,0.211706,-0.044274,0.566605,-0.161767,-0.440049,0.677604,484068320.838598
-0.276340,0.161560,-0.051976,0.562473,-0.158920,-0.442305,0.680246,484068320.853723
-0.245052,0.131954,0.110356,0.558239,-0.157700,-0.444661,0.682478,484068320.869443
-0.270824,0.117067,0.231012,0.555177,-0.156327,-0.445523,0.684726,484068320.869881
-0.284148,0.097405,0.191967,0.553298,-0.154608,-0.444545,0.687268,484068320.884965
-0.264138,0.080516,0.102149,0.552073,-0.153510,-0.442527,0.689796,484068320.900743
-0.222615,0.084540,0.037984,0.551432,-0.153211,-0.439831,0.692097,484068320.901135
-0.183818,0.102937,-0.052501,0.551389,-0.153713,-0.436535,0.694104,484068320.916846
-0.145416,0.130392,-0.119154,0.552483,-0.154798,-0.432209,0.695698,484068320.931863
-0.121219,0.165980,-0.134437,0.554977,-0.156453,-0.426571,0.696821,484068320.932294
-0.039101,0.204401,-0.047093,0.558698,-0.158793,-0.419690,0.697497,484068320.947936
0.006196,0.245762,-0.055108,0.563381,-0.161709,-0.411947,0.697676,484068320.963686
0.016258,0.272417,-0.081235,0.568761,-0.164978,-0.404080,0.697146,484068320.964067
0.072159,0.237419,-0.098436,0.574645,-0.168580,-0.396879,0.695594,484068320.979296
0.084902,0.181765,-0.090394,0.581341,-0.172169,-0.390813,0.692579,484068320.995430
0.147128,0.021564,0.002773,0.589384,-0.174240,-0.385233,0.688377,484068320.995847
0.235499,-0.203238,0.125232,0.599259,-0.172747,-0.378256,0.684083,484068321.010983
0.325503,-0.351644,0.175978,0.609706,-0.167495,-0.369199,0.681099,484068321.026851
0.389136,-0.519213,0.172627,0.618636,-0.159369,-0.359364,0.680256,484068321.027276
0.464944,-0.600389,-0.006327,0.624685,-0.150003,-0.350910,0.681271,484068321.042071
0.573411,-0.514697,-0.407794,0.628199,-0.142770,-0.345650,0.682282,484068321.058165
0.585206,-0.342455,-0.874608,0.630195,-0.141427,-0.345373,0.680860,484068321.059830
0.532831,-0.081999,-0.639096,0.631206,-0.145845,-0.349968,0.676632,484068321.074094
0.412801,0.030817,-0.354197,0.631451,-0.152502,-0.358281,0.670558,484068321.089773
0.366170,0.111292,-0.144709,0.631625,-0.157863,-0.367976,0.663869,484068321.090181
0.360228,0.091627,-0.039797,0.632801,-0.160681,-0.375644,0.657751,484068321.105175
0.324305,-0.025553,0.131161,0.635357,-0.160423,-0.379558,0.653086,484068321.121015
0.397406,-0.306132,0.218845,0.638968,-0.156704,-0.378717,0.650951,484068321.121369
0.315296,-0.487382,0.272099,0.643017,-0.150790,-0.373287,0.651497,484068321.137206
0.185554,-0.520203,0.326730,0.646891,-0.143153,-0.364728,0.654227,484068321.152426
0.179473,-0.507340,0.377885,0.650053,-0.134384,-0.353256,0.659229,484068321.152803
0.159694,-0.382791,0.342784,0.652170,-0.125397,-0.338823,0.666445,484068321.167950
0.093606,-0.151413,0.287942,0.653252,-0.116797,-0.321793,0.675329,484068321.183536
-0.152415,0.229588,0.102441,0.653750,-0.108557,-0.302855,0.684912,484068321.183812
-0.319870,0.278350,-0.001040,0.654224,-0.100703,-0.283320,0.693960,484068321.199184
-0.516748,0.282479,-0.175935,0.654914,-0.093774,-0.265493,0.701289,484068321.214941
-0.800920,0.250476,-0.379003,0.656130,-0.089157,-0.252355,0.705593,484068321.215207
-1.174138,0.295748,-0.555712,0.658303,-0.087404,-0.246759,0.705767,484068321.230700
-1.185807,0.209991,-0.691745,0.661075,-0.089206,-0.251086,0.701411,484068321.246384
-0.770845,-0.043792,-0.622721,0.662614,-0.097403,-0.263215,0.694387,484068321.246670
-0.496812,-0.268353,-0.352188,0.661174,-0.112937,-0.278365,0.687464,484068321.262145
-0.569337,-0.273040,-0.070560,0.656706,-0.132231,-0.292666,0.682348,484068321.277738
-0.746931,-0.103111,0.050391,0.651454,-0.150544,-0.304528,0.678385,484068321.278029
-0.751127,0.057692,0.073500,0.647649,-0.165198,-0.313579,0.674484,484068321.293332
-0.365237,0.179542,0.036467,0.646152,-0.176320,-0.319137,0.670485,484068321.309302
-0.229693,0.234324,-0.010790,0.647328,-0.184722,-0.320875,0.666245,484068321.309531
-0.152122,0.253559,-0.023059,0.650950,-0.191213,-0.319182,0.661683,484068321.324954
-0.095132,0.235496,-0.066418,0.656037,-0.196451,-0.314964,0.657130,484068321.340673
-0.090461,0.220800,-0.142343,0.660789,-0.201505,-0.310301,0.653045,484068321.340982
-0.076044,0.167193,-0.290161,0.662304,-0.207999,-0.309607,0.649795,484068321.357566
-0.009793,0.085921,-0.372965,0.658391,-0.217346,-0.316197,0.647535,484068321.372616
0.079482,0.058313,-0.317779,0.650640,-0.227721,-0.327847,0.646009,484068321.373350
0.160592,0.061191,-0.261319,0.642723,-0.236059,-0.339741,0.644794,484068321.388424
0.237844,0.092984,-0.226474,0.637411,-0.241029,-0.348190,0.643720,484068321.404199
0.315879,0.083194,-0.173938,0.635686,-0.242541,-0.351732,0.642932,484068321.404559
0.343599,0.061925,-0.088854,0.636921,-0.242082,-0.350665,0.642465,484068321.419906
0.430795,-0.106022,0.268722,0.639777,-0.241782,-0.345930,0.642307,484068321.435764
0.196004,-0.165734,0.467045,0.642371,-0.243995,-0.339882,0.642111,484068321.436180
-0.021615,-0.100542,0.349487,0.643901,-0.247938,-0.335000,0.641633,484068321.451700
-0.033929,-0.043529,0.166379,0.644867,-0.251468,-0.330377,0.641687,484068321.467136
-0.046279,0.003271,0.001647,0.645825,-0.253715,-0.325098,0.642534,484068321.467517
